"","ZCTA5CE10","mean_nitrate","well_type","well_count"
"2111","95012",0.957539682539683,"WATER SUPPLY, OTHER",63
"2112","93962",0.571,"MUNICIPAL",1
"2113","94558",1.4693,"DOMESTIC",10
"2114","94558",0.057,"IRRIGATION / INDUSTRIAL",1
"2115","94558",0.667977272727273,"MUNICIPAL",132
"2116","94558",1.3238431372549,"WATER SUPPLY, OTHER",51
"2117","94515",0.115,"DOMESTIC",4
"2118","94515",0.20175,"IRRIGATION / INDUSTRIAL",4
"2119","94515",0.04,"MONITORING",1
"2120","94515",1.23936585365854,"MUNICIPAL",41
"2121","94515",0.592136363636364,"WATER SUPPLY, OTHER",22
"2122","92868",2.44175,"MUNICIPAL",4
"2123","92868",3.725,"WATER SUPPLY, OTHER",5
"2124","92808",3.116,"MUNICIPAL",1
"2125","92808",1.63866666666667,"WATER SUPPLY, OTHER",6
"2126","92604",2.3225,"MUNICIPAL",2
"2127","92604",1.0544,"WATER SUPPLY, OTHER",15
"2128","92618",0.6,"MUNICIPAL",1
"2129","92618",2.69794736842105,"WATER SUPPLY, OTHER",19
"2130","92630",0.516666666666667,"MUNICIPAL",3
"2131","92630",2.10147058823529,"WATER SUPPLY, OTHER",17
"2132","92653",4.459,"WATER SUPPLY, OTHER",2
"2133","92780",8.49785714285714,"MUNICIPAL",14
"2134","92780",4.42966666666667,"WATER SUPPLY, OTHER",21
"2135","92657",NA,NA,1
"2136","96145",0.292392857142857,"MUNICIPAL",28
"2137","96145",0.134,"WATER SUPPLY, OTHER",9
"2138","95681",2.43,"DOMESTIC",1
"2139","95681",2,"IRRIGATION / INDUSTRIAL",1
"2140","95681",2.38475,"MUNICIPAL",4
"2141","95681",1.8028,"WATER SUPPLY, OTHER",5
"2142","92262",0.92175,"MUNICIPAL",20
"2143","92262",0.774826086956522,"WATER SUPPLY, OTHER",46
"2144","92270",1.06,"IRRIGATION / INDUSTRIAL",1
"2145","92270",2.68344,"MUNICIPAL",25
"2146","92270",5.57183018867924,"WATER SUPPLY, OTHER",53
"2147","92253",0.599,"DOMESTIC",1
"2148","92253",14.3,"IRRIGATION / INDUSTRIAL",1
"2149","92253",2.44838461538462,"MUNICIPAL",39
"2150","92253",5.48986666666667,"WATER SUPPLY, OTHER",15
"2151","92236",0.035,"DOMESTIC",1
"2152","92236",0.6291875,"MUNICIPAL",16
"2153","92236",0.822235294117647,"WATER SUPPLY, OTHER",17
"2154","92555",0.06,"IRRIGATION / INDUSTRIAL",1
"2155","92555",1.82833333333333,"MUNICIPAL",3
"2156","92555",2.74582978723404,"WATER SUPPLY, OTHER",47
"2157","92536",2.68664,"MUNICIPAL",25
"2158","92536",0.96239175257732,"WATER SUPPLY, OTHER",97
"2159","92561",1.79408333333333,"MUNICIPAL",60
"2160","92561",0.736222222222222,"WATER SUPPLY, OTHER",9
"2161","92549",0.623835164835165,"MUNICIPAL",91
"2162","92549",0.388,"WATER SUPPLY, OTHER",2
"2163","92570",3.66,"MUNICIPAL",2
"2164","92570",7.1195,"WATER SUPPLY, OTHER",10
"2165","92220",2.12,"DOMESTIC",1
"2166","92220",1.34295,"MUNICIPAL",40
"2167","92220",1.77597297297297,"WATER SUPPLY, OTHER",37
"2168","92518",3.33516666666667,"WATER SUPPLY, OTHER",6
"2169","92277",1.74605714285714,"MUNICIPAL",35
"2170","92277",1.00792391304348,"WATER SUPPLY, OTHER",92
"2171","95758",1.53445,"MUNICIPAL",20
"2172","95758",2.69175,"WATER SUPPLY, OTHER",4
"2173","95690",0.22,"DOMESTIC",2
"2174","95690",0.303571428571429,"MUNICIPAL",21
"2175","95690",2.06445454545455,"WATER SUPPLY, OTHER",11
"2176","95615",0.23,"DOMESTIC",1
"2177","95615",0.437875,"MUNICIPAL",8
"2178","95615",6.14561538461538,"WATER SUPPLY, OTHER",13
"2179","95829",3.74,"DOMESTIC",1
"2180","95829",1.51238461538462,"MUNICIPAL",26
"2181","95829",1.07747058823529,"WATER SUPPLY, OTHER",17
"2182","95821",1.39236363636364,"MUNICIPAL",33
"2183","95821",0.19125,"WATER SUPPLY, OTHER",8
"2184","95837",0.039,"DOMESTIC",1
"2185","95837",0.06,"MONITORING",4
"2186","95837",0.462125,"MUNICIPAL",8
"2187","95837",0.276411764705882,"WATER SUPPLY, OTHER",17
"2188","95683",1.23366666666667,"DOMESTIC",3
"2189","95683",1.5695,"MUNICIPAL",4
"2190","95683",2.0846,"WATER SUPPLY, OTHER",10
"2191","95023",7.50257396449704,"DOMESTIC",169
"2192","95023",5.05311188811189,"IRRIGATION / INDUSTRIAL",143
"2193","95023",4.55,"MONITORING",2
"2194","95023",4.4670462962963,"MUNICIPAL",108
"2195","95023",2.18846153846154,"WATER SUPPLY, OTHER",117
"2196","92395",0.687708333333333,"MUNICIPAL",24
"2197","92395",0.952018518518518,"WATER SUPPLY, OTHER",54
"2198","92308",1.294,"DOMESTIC",2
"2199","92308",2.56675,"MONITORING",4
"2200","92308",1.53934482758621,"MUNICIPAL",58
"2201","92308",1.81197674418605,"WATER SUPPLY, OTHER",86
"2202","92371",0.495,"DOMESTIC",2
"2203","92371",0.021,"MONITORING",1
"2204","92371",1.81425,"MUNICIPAL",16
"2205","92371",1.73955,"WATER SUPPLY, OTHER",20
"2206","92382",0.469489361702128,"MUNICIPAL",47
"2207","92382",0.5578,"WATER SUPPLY, OTHER",15
"2208","92242",1.0625,"MUNICIPAL",4
"2209","92242",3.96111111111111,"WATER SUPPLY, OTHER",9
"2210","92332",3.492,"MUNICIPAL",5
"2211","92332",2.83952380952381,"WATER SUPPLY, OTHER",42
"2212","92327",1.688,"MUNICIPAL",10
"2213","92327",3.32230434782609,"WATER SUPPLY, OTHER",92
"2214","92284",3.07806896551724,"MUNICIPAL",29
"2215","92284",3.99057894736842,"WATER SUPPLY, OTHER",57
"2216","92285",1.39290909090909,"MUNICIPAL",11
"2217","92285",1.516,"WATER SUPPLY, OTHER",39
"2218","92304",3.1075,"MUNICIPAL",2
"2219","92304",3.96078571428571,"WATER SUPPLY, OTHER",14
"2220","92404",5.01176,"MUNICIPAL",25
"2221","92404",4.00948888888889,"WATER SUPPLY, OTHER",90
"2222","92352",0.333,"DOMESTIC",1
"2223","92352",0.4033,"MUNICIPAL",20
"2224","92352",0.2155625,"WATER SUPPLY, OTHER",16
"2225","92278",NA,NA,1
"2226","92385",3.98366666666667,"MUNICIPAL",3
"2227","92385",0.3576,"WATER SUPPLY, OTHER",5
"2228","92064",5.63194736842105,"WATER SUPPLY, OTHER",19
"2229","92025",0.808,"MUNICIPAL",1
"2230","92025",8.43781395348837,"WATER SUPPLY, OTHER",43
"2231","92124",0.4225,"WATER SUPPLY, OTHER",4
"2232","91941",4.045,"WATER SUPPLY, OTHER",4
"2233","91902",33.9,"DOMESTIC",1
"2234","91902",0.289666666666667,"MUNICIPAL",3
"2235","91902",7.54866666666667,"WATER SUPPLY, OTHER",12
"2236","92061",0.2,"MONITORING",1
"2237","92061",5.973525,"MUNICIPAL",80
"2238","92061",1.53553125,"WATER SUPPLY, OTHER",64
"2239","92036",0.2,"MONITORING",8
"2240","92036",0.638308641975309,"MUNICIPAL",81
"2241","92036",0.457916666666667,"WATER SUPPLY, OTHER",24
"2242","92008",1.33,"WATER SUPPLY, OTHER",6
"2243","92155",NA,NA,1
"2244","92081",4.3005,"WATER SUPPLY, OTHER",2
"2245","92147",NA,NA,1
"2246","94132",6.1225,"MONITORING",4
"2247","94132",7.8985,"MUNICIPAL",4
"2248","94132",4.904,"WATER SUPPLY, OTHER",7
"2249","94158",NA,NA,1
"2250","94103",5.585,"WATER SUPPLY, OTHER",1
"2251","94122",NA,NA,1
"2252","95212",6.12575,"DOMESTIC",16
"2253","95212",3.70096551724138,"MUNICIPAL",58
"2254","95212",1.60982352941176,"WATER SUPPLY, OTHER",51
"2255","95330",0.04,"DOMESTIC",1
"2256","95330",3.00242857142857,"MUNICIPAL",21
"2257","95330",1.81711764705882,"WATER SUPPLY, OTHER",34
"2258","93402",5.703625,"DOMESTIC",8
"2259","93402",1.048,"IRRIGATION / INDUSTRIAL",6
"2260","93402",0.956666666666667,"MONITORING",3
"2261","93402",5.2,"MUNICIPAL",27
"2262","93402",3.17151851851852,"WATER SUPPLY, OTHER",54
"2263","93454",11.5633333333333,"DOMESTIC",48
"2264","93454",8.25561904761905,"IRRIGATION / INDUSTRIAL",147
"2265","93454",12.74,"MONITORING",5
"2266","93454",4.7235,"MUNICIPAL",24
"2267","93454",5.6029375,"WATER SUPPLY, OTHER",96
"2268","94403",NA,NA,1
"2269","94074",0.407,"DOMESTIC",1
"2270","94074",0.4815,"MUNICIPAL",2
"2271","94074",0.854,"WATER SUPPLY, OTHER",2
"2272","94021",0.374,"MUNICIPAL",3
"2273","94060",0.088,"DOMESTIC",1
"2274","94060",1.32633333333333,"MUNICIPAL",27
"2275","94060",4.95483333333333,"WATER SUPPLY, OTHER",6
"2276","94128",0.06,"MONITORING",2
"2277","94128",0.07625,"WATER SUPPLY, OTHER",4
"2278","93440",2.10414285714286,"DOMESTIC",7
"2279","93440",1.56745454545455,"IRRIGATION / INDUSTRIAL",11
"2280","93440",2.9,"MONITORING",1
"2281","93440",1.84322222222222,"MUNICIPAL",9
"2282","93440",2.64544,"WATER SUPPLY, OTHER",25
"2283","93110",1.85538461538462,"MUNICIPAL",26
"2284","93110",1.39915789473684,"WATER SUPPLY, OTHER",19
"2285","93067",0.612,"MUNICIPAL",1
"2286","93434",31.175,"DOMESTIC",1
"2287","93434",28.0475,"IRRIGATION / INDUSTRIAL",22
"2288","93434",3.62757142857143,"MUNICIPAL",7
"2289","93434",2.31410256410256,"WATER SUPPLY, OTHER",39
"2290","93101",1.9935,"MONITORING",4
"2291","93101",1.531,"MUNICIPAL",6
"2292","93101",1.15521153846154,"WATER SUPPLY, OTHER",52
"2293","95032",4.3,"WATER SUPPLY, OTHER",4
"2294","95112",3.35,"MONITORING",5
"2295","95112",3.06536842105263,"MUNICIPAL",38
"2296","95112",2.68710526315789,"WATER SUPPLY, OTHER",38
"2297","95035",1.41233333333333,"MUNICIPAL",6
"2298","95035",3.04116666666667,"WATER SUPPLY, OTHER",18
"2299","95126",3.875,"MUNICIPAL",18
"2300","95126",3.03068421052632,"WATER SUPPLY, OTHER",19
"2301","95113",NA,NA,1
"2302","94022",4.87357142857143,"MUNICIPAL",7
"2303","94022",5.939375,"WATER SUPPLY, OTHER",8
"2304","95003",1.08207692307692,"DOMESTIC",13
"2305","95003",0.5015,"IRRIGATION / INDUSTRIAL",2
"2306","95003",0.946243902439024,"MUNICIPAL",41
"2307","95003",0.819857142857143,"WATER SUPPLY, OTHER",14
"2308","95010",0.205,"MUNICIPAL",5
"2309","96071",0.2785,"MUNICIPAL",2
"2310","96039",0.1635,"MUNICIPAL",2
"2311","96050",0.6478,"MUNICIPAL",5
"2312","96050",0.267,"WATER SUPPLY, OTHER",1
"2313","96094",0.022,"DOMESTIC",1
"2314","96094",0.986967741935484,"MUNICIPAL",31
"2315","96094",0.63685,"WATER SUPPLY, OTHER",20
"2316","96037",0.202333333333333,"WATER SUPPLY, OTHER",3
"2317","94510",NA,NA,1
"2318","94923",0.905636363636364,"MUNICIPAL",22
"2319","94923",3.05,"WATER SUPPLY, OTHER",2
"2320","95446",0.04,"DOMESTIC",1
"2321","95446",0.7995,"MUNICIPAL",20
"2322","95446",0.229,"WATER SUPPLY, OTHER",2
"2323","95442",0.2085,"DOMESTIC",2
"2324","95442",0.832863636363636,"MUNICIPAL",22
"2325","95442",0.086,"WATER SUPPLY, OTHER",7
"2326","94931",7.53,"DOMESTIC",1
"2327","94931",1.5295,"MUNICIPAL",12
"2328","94931",4.227,"WATER SUPPLY, OTHER",4
"2329","95436",0.04,"DOMESTIC",1
"2330","95436",0.9725625,"MUNICIPAL",32
"2331","95436",0.1645,"WATER SUPPLY, OTHER",10
"2332","95357",7.44590909090909,"DOMESTIC",22
"2333","95357",4.88,"IRRIGATION / INDUSTRIAL",1
"2334","95357",12.4,"MONITORING",1
"2335","95357",4.63291666666667,"MUNICIPAL",36
"2336","95357",4.03636363636364,"WATER SUPPLY, OTHER",22
"2337","95356",3.704375,"DOMESTIC",8
"2338","95356",4.95657142857143,"MUNICIPAL",56
"2339","95356",5.87404347826087,"WATER SUPPLY, OTHER",23
"2340","95953",3.20666666666667,"DOMESTIC",3
"2341","95953",3.992,"MUNICIPAL",22
"2342","95953",4.23705714285714,"WATER SUPPLY, OTHER",35
"2343","95982",4.09,"DOMESTIC",1
"2344","95982",1.86814285714286,"MUNICIPAL",7
"2345","95982",3.23657142857143,"WATER SUPPLY, OTHER",7
"2346","93257",10.868505050505,"DOMESTIC",99
"2347","93257",8.6722,"IRRIGATION / INDUSTRIAL",10
"2348","93257",5.21666666666667,"MONITORING",3
"2349","93257",5.01319018404908,"MUNICIPAL",163
"2350","93257",4.78157425742574,"WATER SUPPLY, OTHER",101
"2351","93247",18.3385714285714,"DOMESTIC",14
"2352","93247",12.5415,"IRRIGATION / INDUSTRIAL",2
"2353","93247",13,"MONITORING",1
"2354","93247",10.0349444444444,"MUNICIPAL",18
"2355","93247",7.70712380952381,"WATER SUPPLY, OTHER",105
"2356","93207",2.05733333333333,"MUNICIPAL",15
"2357","93207",0.945,"WATER SUPPLY, OTHER",2
"2358","95346",0.498928571428571,"MUNICIPAL",14
"2359","93021",0.503896551724138,"MUNICIPAL",29
"2360","93021",3.93649572649573,"WATER SUPPLY, OTHER",117
"2361","91320",5.40533333333333,"MUNICIPAL",3
"2362","91320",2.89074468085106,"WATER SUPPLY, OTHER",47
"2363","91360",1.3301724137931,"WATER SUPPLY, OTHER",29
"2364","93035",0.261,"MUNICIPAL",2
"2365","93035",2.22722857142857,"WATER SUPPLY, OTHER",35
"2366","95937",5.38,"DOMESTIC",1
"2367","95937",4.10847368421053,"MUNICIPAL",19
"2368","95937",2.36214,"WATER SUPPLY, OTHER",50
"2369","94544",1.7485,"MUNICIPAL",4
"2370","94544",1.7552,"WATER SUPPLY, OTHER",5
"2371","94545",1.62466666666667,"MUNICIPAL",9
"2372","94545",3.32675,"WATER SUPPLY, OTHER",12
"2373","94618",NA,NA,1
"2374","96120",0.238875,"MUNICIPAL",24
"2375","96120",0.47775,"WATER SUPPLY, OTHER",4
"2376","95665",0.115,"DOMESTIC",1
"2377","95665",0.268,"MUNICIPAL",11
"2378","95665",0.115,"WATER SUPPLY, OTHER",1
"2379","95941",0.02,"DOMESTIC",1
"2380","95941",0.751833333333333,"MUNICIPAL",6
"2381","95251",0.42,"MUNICIPAL",1
"2382","94565",3.06557142857143,"MUNICIPAL",14
"2383","94565",2.86,"WATER SUPPLY, OTHER",2
"2384","94519",8.745,"MUNICIPAL",1
"2385","94519",9.66666666666667,"WATER SUPPLY, OTHER",3
"2386","95667",0.869610062893082,"DOMESTIC",159
"2387","95667",0.537333333333333,"MUNICIPAL",9
"2388","95667",0.970625,"WATER SUPPLY, OTHER",8
"2389","96150",0.3698,"MONITORING",5
"2390","96150",0.409405172413793,"MUNICIPAL",116
"2391","96150",0.269410256410256,"WATER SUPPLY, OTHER",39
"2392","95721",0.0819230769230769,"MUNICIPAL",13
"2393","93624",0.14,"DOMESTIC",1
"2394","93624",0.04,"IRRIGATION / INDUSTRIAL",1
"2395","93624",1.83766666666667,"MUNICIPAL",3
"2396","93624",8.82077083333333,"WATER SUPPLY, OTHER",96
"2397","93657",9.5416724137931,"DOMESTIC",174
"2398","93657",11.0295,"IRRIGATION / INDUSTRIAL",4
"2399","93657",10.9128571428571,"MONITORING",7
"2400","93657",3.79146428571429,"MUNICIPAL",84
"2401","93657",5.28884146341463,"WATER SUPPLY, OTHER",82
"2402","93720",0.04,"DOMESTIC",1
"2403","93720",5.33,"MONITORING",1
"2404","93720",2.82805405405405,"MUNICIPAL",37
"2405","93720",2.2175,"WATER SUPPLY, OTHER",4
"2406","93605",NA,NA,1
"2407","95540",1.20078260869565,"MUNICIPAL",23
"2408","95540",0.538833333333333,"WATER SUPPLY, OTHER",12
"2409","95514",0.16,"MUNICIPAL",1
"2410","95562",0.2,"MUNICIPAL",1
"2411","95562",0.07,"WATER SUPPLY, OTHER",1
"2412","95571",0.162,"MUNICIPAL",1
"2413","95573",0.0855,"MUNICIPAL",6
"2414","95573",0.0895,"WATER SUPPLY, OTHER",4
"2415","95521",0.04,"DOMESTIC",1
"2416","95521",0.04,"IRRIGATION / INDUSTRIAL",1
"2417","95521",0.1225,"MUNICIPAL",2
"2418","95521",0.4333,"WATER SUPPLY, OTHER",20
"2419","95556",NA,NA,1
"2420","95549",0.265,"MUNICIPAL",1
"2421","92249",NA,NA,1
"2422","92233",1.07733333333333,"WATER SUPPLY, OTHER",12
"2423","92259",1.71,"DOMESTIC",1
"2424","92259",1.74409090909091,"MUNICIPAL",11
"2425","92259",1.10976785714286,"WATER SUPPLY, OTHER",56
"2426","92225",0.033,"DOMESTIC",1
"2427","92225",0.580530303030303,"MUNICIPAL",66
"2428","92225",1.00595575221239,"WATER SUPPLY, OTHER",113
"2429","93530",3.105,"WATER SUPPLY, OTHER",2
"2430","93301",0.950952380952381,"MUNICIPAL",21
"2431","93301",0.545363636363636,"WATER SUPPLY, OTHER",22
"2432","93304",2.3494,"MUNICIPAL",35
"2433","93304",2.22413333333333,"WATER SUPPLY, OTHER",45
"2434","93501",3.47465,"MUNICIPAL",20
"2435","93501",1.70282692307692,"WATER SUPPLY, OTHER",52
"2436","93519",0.43925,"MUNICIPAL",4
"2437","93519",0.702471698113208,"WATER SUPPLY, OTHER",53
"2438","93241",3.977,"MUNICIPAL",15
"2439","93241",5.11,"WATER SUPPLY, OTHER",15
"2440","93283",4.75503448275862,"MUNICIPAL",29
"2441","93283",3.35166666666667,"WATER SUPPLY, OTHER",6
"2442","93554",4.76866666666667,"MUNICIPAL",3
"2443","93554",1.23911764705882,"WATER SUPPLY, OTHER",17
"2444","93243",3.70576,"MUNICIPAL",25
"2445","93243",3.59977941176471,"WATER SUPPLY, OTHER",68
"2446","93524",NA,NA,1
"2447","93230",4.9039012345679,"DOMESTIC",81
"2448","93230",0,"IRRIGATION / INDUSTRIAL",1
"2449","93230",0.701636363636364,"MUNICIPAL",99
"2450","93230",2.04392617449664,"WATER SUPPLY, OTHER",149
"2451","95443",1.57725,"MUNICIPAL",4
"2452","95469",0.748,"DOMESTIC",1
"2453","95469",1.555625,"MUNICIPAL",8
"2454","95469",2.16725,"WATER SUPPLY, OTHER",8
"2455","96136",0.039,"DOMESTIC",2
"2456","96136",0.8775,"MUNICIPAL",6
"2457","96136",0.971966666666667,"WATER SUPPLY, OTHER",30
"2458","96105",1.97371428571429,"MUNICIPAL",7
"2459","96105",2.09786666666667,"WATER SUPPLY, OTHER",15
"2460","96068",0,"DOMESTIC",1
"2461","96068",1.502,"MUNICIPAL",1
"2462","96068",0.60975,"WATER SUPPLY, OTHER",12
"2463","96137",0.66662962962963,"MUNICIPAL",27
"2464","96137",0.0804,"WATER SUPPLY, OTHER",5
"2465","96110",0.382176470588235,"WATER SUPPLY, OTHER",34
"2466","91776",2.429,"MUNICIPAL",8
"2467","91776",3.487,"WATER SUPPLY, OTHER",3
"2468","90745",0,"MONITORING",14
"2469","90745",0.167333333333333,"MUNICIPAL",6
"2470","90745",0.149660377358491,"WATER SUPPLY, OTHER",53
"2471","90601",3.72411111111111,"MONITORING",9
"2472","90601",1.89275,"MUNICIPAL",12
"2473","90601",1.60561904761905,"WATER SUPPLY, OTHER",21
"2474","90247",10.3555555555556,"MONITORING",9
"2475","90247",0.43275,"MUNICIPAL",8
"2476","90247",2.41092857142857,"WATER SUPPLY, OTHER",14
"2477","90260",2.33333333333333,"MONITORING",6
"2478","90260",0.2705,"MUNICIPAL",2
"2479","90260",0.337,"WATER SUPPLY, OTHER",12
"2480","90806",0.00375,"MONITORING",12
"2481","90806",0.3555,"MUNICIPAL",2
"2482","90806",0.0847272727272727,"WATER SUPPLY, OTHER",11
"2483","90222",0.768769230769231,"MUNICIPAL",13
"2484","90222",0.3263,"WATER SUPPLY, OTHER",10
"2485","90813",0.1361,"WATER SUPPLY, OTHER",20
"2486","90272",0.247,"MUNICIPAL",2
"2487","90272",3.275,"WATER SUPPLY, OTHER",4
"2488","90025",3.557,"MUNICIPAL",3
"2489","90025",5.08214285714286,"WATER SUPPLY, OTHER",7
"2490","90017",NA,NA,1
"2491","90038",6.879,"WATER SUPPLY, OTHER",3
"2492","90046",NA,NA,1
"2493","90029",NA,NA,1
"2494","91204",7.877,"MUNICIPAL",1
"2495","91204",6.364,"WATER SUPPLY, OTHER",3
"2496","91436",0.38,"WATER SUPPLY, OTHER",1
"2497","90027",1.4084,"WATER SUPPLY, OTHER",5
"2498","90021",NA,NA,1
"2499","90715",0.176125,"MONITORING",8
"2500","90715",0.212,"MUNICIPAL",3
"2501","90715",0.16325,"WATER SUPPLY, OTHER",24
"2502","90212",NA,NA,1
"2503","93510",3.91741666666667,"MUNICIPAL",12
"2504","93510",2.69663157894737,"WATER SUPPLY, OTHER",38
"2505","90254",0.452636363636364,"WATER SUPPLY, OTHER",22
"2506","90603",0.722,"MUNICIPAL",1
"2507","90603",3.9744,"WATER SUPPLY, OTHER",5
"2508","90263",NA,NA,1
"2509","90831",NA,NA,1
"2510","93669",0.75375,"MUNICIPAL",8
"2511","93669",0.127,"WATER SUPPLY, OTHER",1
"2512","93610",3.88238848920863,"DOMESTIC",139
"2513","93610",3.9075,"MONITORING",2
"2514","93610",2.81985964912281,"MUNICIPAL",57
"2515","93610",2.84115028901734,"WATER SUPPLY, OTHER",173
"2516","94965",0.778666666666667,"MUNICIPAL",3
"2517","94940",1.5751,"MUNICIPAL",10
"2518","94941",0.3202,"MUNICIPAL",5
"2519","94938",0.615,"MUNICIPAL",3
"2520","95338",0.982737704918033,"MUNICIPAL",61
"2521","95338",0.591166666666667,"WATER SUPPLY, OTHER",6
"2522","95345",0.983,"MUNICIPAL",15
"2523","95329",2.21722222222222,"DOMESTIC",9
"2524","95329",0.991,"MUNICIPAL",9
"2525","95329",2.93166666666667,"WATER SUPPLY, OTHER",6
"2526","95445",0.14175,"MUNICIPAL",4
"2527","95454",0.204,"DOMESTIC",1
"2528","95454",0.2575,"MUNICIPAL",4
"2529","95454",0.19115,"WATER SUPPLY, OTHER",20
"2530","95374",2.66058333333333,"DOMESTIC",12
"2531","95374",0.7695,"MUNICIPAL",6
"2532","95374",2.09916666666667,"WATER SUPPLY, OTHER",24
"2533","95317",2.33847058823529,"DOMESTIC",17
"2534","95317",9.97,"IRRIGATION / INDUSTRIAL",1
"2535","95317",2.70663636363636,"MUNICIPAL",11
"2536","95317",1.53936363636364,"WATER SUPPLY, OTHER",33
"2537","95312",8.399,"DOMESTIC",2
"2538","95312",2.42,"MUNICIPAL",1
"2539","96115",0.748272727272727,"WATER SUPPLY, OTHER",22
"2540","96112",0.984578947368421,"WATER SUPPLY, OTHER",19
"2541","93541",0.381157894736842,"MUNICIPAL",19
"2542","93541",0.501666666666667,"WATER SUPPLY, OTHER",6
"2543","93908",18.6450443037975,"DOMESTIC",158
"2544","93908",12.603988,"IRRIGATION / INDUSTRIAL",250
"2545","93908",10.4309444444444,"MONITORING",18
"2546","93908",7.32716,"MUNICIPAL",175
"2547","93908",2.81402747252747,"WATER SUPPLY, OTHER",182
"2548","93927",31.9292727272727,"DOMESTIC",77
"2549","93927",16.627640776699,"IRRIGATION / INDUSTRIAL",103
"2550","93927",19.949,"MONITORING",8
"2551","93927",3.50634482758621,"MUNICIPAL",29
"2552","93927",7.02786,"WATER SUPPLY, OTHER",50
"2553","93930",17.9634615384615,"DOMESTIC",52
"2554","93930",18.1750461538462,"IRRIGATION / INDUSTRIAL",65
"2555","93930",39.0775,"MONITORING",4
"2556","93930",5.19004,"MUNICIPAL",25
"2557","93930",4.37633870967742,"WATER SUPPLY, OTHER",62
"2558","93905",17.141,"DOMESTIC",10
"2559","93905",35.4489411764706,"IRRIGATION / INDUSTRIAL",17
"2560","93905",4.69755555555556,"MUNICIPAL",18
"2561","93905",3.830625,"WATER SUPPLY, OTHER",8
"2562","95959",0.33255,"DOMESTIC",20
"2563","95959",0.589962962962963,"MUNICIPAL",54
"2564","95959",0.303,"WATER SUPPLY, OTHER",20
"2565","95975",0.948,"DOMESTIC",1
"2566","95975",0.419,"MUNICIPAL",2
"2567","95975",0.949,"WATER SUPPLY, OTHER",1
"2568","95945",0.201166666666667,"DOMESTIC",6
"2569","95945",0.5414,"MUNICIPAL",5
"2570","95945",0.3015,"WATER SUPPLY, OTHER",4
"2571","95949",0.638363636363636,"DOMESTIC",11
"2572","95949",1.37988235294118,"MUNICIPAL",17
"2573","95949",0.834,"WATER SUPPLY, OTHER",10
"2574","95728",0.04,"DOMESTIC",2
"2575","95728",0.458285714285714,"MUNICIPAL",14
"2576","95728",0.0395,"WATER SUPPLY, OTHER",2
"2577","95960",0.04,"DOMESTIC",1
"2578","95960",2.21555555555556,"MUNICIPAL",9
"2579","95960",0.04,"WATER SUPPLY, OTHER",1
"2580","90680",2.63945454545455,"MUNICIPAL",11
"2581","90680",0.564857142857143,"WATER SUPPLY, OTHER",7
"2582","92802",3.4362,"MUNICIPAL",5
"2583","92802",5.257625,"WATER SUPPLY, OTHER",8
"2584","92660",NA,NA,1
"2585","92606",0.087,"MONITORING",3
"2586","92606",1.15177777777778,"WATER SUPPLY, OTHER",9
"2587","90742",NA,NA,1
"2588","92708",1.16154545454545,"MUNICIPAL",11
"2589","92708",0.861535714285714,"WATER SUPPLY, OTHER",196
"2590","92675",0.943157894736842,"MUNICIPAL",19
"2591","92675",0.877408163265306,"WATER SUPPLY, OTHER",49
"2592","92691",0.75,"WATER SUPPLY, OTHER",3
"2593","92676",0.845666666666667,"MUNICIPAL",3
"2594","92676",0.4815,"WATER SUPPLY, OTHER",8
"2595","92804",3.95069230769231,"MUNICIPAL",13
"2596","92804",3.28462222222222,"WATER SUPPLY, OTHER",45
"2597","92705",6.577875,"MONITORING",16
"2598","92705",4.32475,"MUNICIPAL",16
"2599","92705",4.9306,"WATER SUPPLY, OTHER",20
"2600","92603",0.213333333333333,"WATER SUPPLY, OTHER",6
"2601","92823",1.424,"WATER SUPPLY, OTHER",4
"2602","92661",NA,NA,1
"2603","95701",0.0713333333333333,"DOMESTIC",3
"2604","95701",0.336333333333333,"MUNICIPAL",6
"2605","95701",0.0713333333333333,"WATER SUPPLY, OTHER",3
"2606","95747",1.22,"DOMESTIC",1
"2607","95747",1.71613333333333,"MUNICIPAL",15
"2608","95747",1.33175,"WATER SUPPLY, OTHER",16
"2609","95658",1.5526,"DOMESTIC",5
"2610","95658",1.831,"MUNICIPAL",5
"2611","95658",3.28,"WATER SUPPLY, OTHER",1
"2612","95631",0.0815,"DOMESTIC",4
"2613","95631",0.5788,"MUNICIPAL",10
"2614","95631",0.091,"WATER SUPPLY, OTHER",4
"2615","95724",NA,NA,1
"2616","92258",0.462,"DOMESTIC",1
"2617","92258",0.777,"MUNICIPAL",5
"2618","92258",0.56535,"WATER SUPPLY, OTHER",20
"2619","92592",1.99285714285714,"MUNICIPAL",56
"2620","92592",2.09577165354331,"WATER SUPPLY, OTHER",127
"2621","92860",3.30976923076923,"MUNICIPAL",13
"2622","92860",3.23302564102564,"WATER SUPPLY, OTHER",39
"2623","92548",0.35,"MUNICIPAL",1
"2624","92548",5.4825,"WATER SUPPLY, OTHER",4
"2625","92567",2.425,"MONITORING",2
"2626","92567",6.72707692307692,"MUNICIPAL",13
"2627","92567",3.42847727272727,"WATER SUPPLY, OTHER",44
"2628","95820",4.3435,"MUNICIPAL",2
"2629","95820",3.6,"WATER SUPPLY, OTHER",1
"2630","95819",0.025,"WATER SUPPLY, OTHER",1
"2631","95610",0.04,"DOMESTIC",1
